ISO2,ISO3,COUNTRY,REGION,LDC,LLDC,SIDS,YEAR,POP,POP_RANK,POP_PERCENTILE,PIP,PIP_RANK,PIP_PERCENTILE,IP,IP_1,IP_2,IP_3,IP_4,IP_5,IP_6,PEP,PEP_RANK,PEP_PERCENTILE,EP,EP_1,EP_2,EP_3,EP_4,POP_R,POP_R_RANK,POP_R_PERCENTILE,PARTY_CODE,PARTY_NAME
UY,URY,Uruguay,South America,0,0,0,2014,10.95034094264132,16.0,0.3181818181818182,6.4033750000000005,20.0,0.1739130434782608,12.936111111111112,7.366666666666664,17.950000000000003,10.700000000000005,6.5,5.1,30.0,15.497306885282638,10.0,0.5909090909090909,31.307690677338663,35.72344779858915,35.93549789108025,32.63333333333333,20.93848368635193,0.495,16.0,0.375,FA/EP,Broad Front / Progressive Encounter
VE,VEN,Venezuela,South America,0,0,0,2014,78.47679339329247,1.0,1.0,94.28625,1.0,1.0,95.625,97.3,90.15,96.7,96.8,97.8,95.0,62.66733678658496,1.0,1.0,63.55713670039042,71.26808056917447,52.093290190735694,76.76666666666667,54.10050937498485,0.986,1.0,1.0,PSUV,United Socialist Party of Venezuela
AR,ARG,Argentina,South America,0,0,0,2015,37.27819181263335,6.0,0.7727272727272727,38.84311111111111,6.0,0.782608695652174,45.80555555555555,32.333333333333336,54.3,25.0,42.6,35.6,85.0,35.713272514155605,3.0,0.9090909090909092,42.11470815348538,49.66399793736164,33.880347887153505,36.8,48.11448678942636,0.848,5.0,0.8333333333333334,FPV-PJ,Front for Victory
BB,BRB,Barbados,Caribbean,0,0,1,2015,21.83894079399117,9.0,0.6363636363636364,14.0301,12.0,0.5217391304347826,18.558333333333334,14.299999999999995,21.15,24.200000000000003,17.299999999999997,14.4,20.0,29.64778158798234,5.0,0.8181818181818182,39.21664231214595,33.759577341393786,35.83497956403269,53.93333333333334,33.338679009823984,0.756,8.0,0.7083333333333334,DLP,Democratic Labour Party
BO,BOL,Bolivia,South America,0,1,0,2015,45.98942491533489,3.0,0.9090909090909092,59.49150166666667,5.0,0.8260869565217391,67.19166666666668,58.5,67.15,57.2,68.30000000000001,62.0,90.0,32.4873481640031,4.0,0.8636363636363636,36.6922838988063,61.36651566770018,27.317438692098097,30.1,27.985181235426943,0.8854,3.0,0.9166666666666666,MAS,Movement for Socialism
BR,BRA,Brazil,South America,0,0,0,2015,25.83198146420797,7.0,0.7272727272727273,23.499410416666663,10.0,0.6086956521739131,33.08611111111111,11.76666666666666,56.55,6.699999999999989,55.1,18.4,50.0,28.16455251174928,7.0,0.7272727272727273,39.65442099507115,54.13931707927052,34.11812806403293,40.2,30.16023883698115,0.7102499999999999,10.0,0.625,PT,Workers' Party
CL,CHL,Chile,South America,0,0,0,2015,7.431021528501683,19.0,0.1818181818181818,4.102455555555556,22.0,0.0869565217391304,8.172222222222224,3.333333333333338,19.5,2.200000000000003,10.0,4.0,10.0,10.75958750144781,15.0,0.3636363636363636,21.433441237943843,36.35462852422804,18.529291132529032,14.800000000000002,16.0498452950183,0.502,13.0,0.5,PS,Socialist Party of Chile
CO,COL,Colombia,South America,0,0,0,2015,12.696401855738408,13.0,0.4545454545454545,13.227637499999997,13.0,0.4782608695652174,31.105555555555554,18.53333333333333,47.2,16.900000000000006,30.4,23.6,50.0,12.16516621147682,14.0,0.4090909090909091,28.60709279594785,35.27656361917974,21.42392981641671,33.300000000000004,24.427877748194945,0.4252499999999999,16.0,0.375,Partido-U,Social Party of National Unity
CR,CRI,Costa Rica,Central America,0,0,0,2015,13.032055350493504,12.0,0.5,11.251377777777778,15.0,0.391304347826087,18.50555555555556,4.63333333333334,30.8,4.900000000000006,14.6,6.1,50.0,14.81273292320923,11.0,0.5454545454545454,24.363047571067813,37.5149806089123,18.43087390226501,24.73333333333333,16.773002439760617,0.608,12.0,0.5416666666666666,PAC,Citizens' Action Party
NA,CUB,Cuba,Caribbean,0,0,1,2015,,,,,,,,89.26666666666667,,92.8,60.5,84.3,,,,,,,,,,0.791,7.0,0.75,PCC,Communist Party of Cuba
DO,DOM,Dominican Republic,Caribbean,0,0,1,2015,6.612527642147814,20.0,0.1363636363636363,9.704076851851848,18.0,0.2608695652173913,73.33055555555555,70.43333333333334,70.05,87.7,69.1,72.7,70.0,3.520978432443779,20.0,0.1363636363636363,26.606889917711182,48.7436278431286,9.809517023755816,28.0,19.874414803960303,0.1323333333333333,22.0,0.125,PLD,Dominican Liberation Party
EC,ECU,Ecuador,South America,0,0,0,2015,52.91622149349534,2.0,0.9545454545454546,70.047475,2.0,0.9565217391304348,75.85000000000001,77.80000000000001,65.30000000000001,84.7,65.60000000000001,76.7,85.0,35.78496798699069,2.0,0.9545454545454546,38.74928856198233,54.66161171123787,22.268596730245235,47.26666666666667,30.800279139779548,0.9235,2.0,0.9583333333333334,PAIS,PAIS Alliance
SV,SLV,El Salvador,Central America,0,0,0,2015,24.372985901475104,8.0,0.6818181818181818,31.58,7.0,0.7391304347826086,43.86111111111112,38.16666666666666,49.0,36.2,36.0,38.8,65.0,17.165971802950207,9.0,0.6363636363636364,23.84162750409751,51.102824038750896,11.002054259747126,15.833333333333334,17.428298384558694,0.72,9.0,0.6666666666666666,FMLN,Farabundo Martí National Liberation Front
GT,GTM,Guatemala,Central America,0,0,0,2015,10.30294447626702,16.0,0.3181818181818182,14.288886111111111,11.0,0.5652173913043478,55.16944444444445,32.56666666666666,75.15,19.099999999999994,79.3,44.9,80.0,6.317002841422931,18.0,0.2272727272727272,24.38997236070629,49.94912160469054,8.546491825613074,24.4,14.664276012521576,0.259,19.0,0.25,PP,Patriotic Party
GY,GUY,Guyana,South America,0,0,1,2015,,,,10.305,17.0,0.3043478260869565,51.525,41.2,55.35,58.8,37.7,41.1,75.0,,,,,37.33476619910163,,47.2,31.01833931819209,0.2,20.0,0.2083333333333333,PNC,People's National Congress - Reform
HT,HTI,Haiti,Haiti,1,0,1,2015,44.90923270031397,4.0,0.8636363636363636,61.58245277777778,4.0,0.8695652173913043,70.21944444444445,64.96666666666668,78.75,30.60000000000001,76.5,80.5,90.0,28.236012622850144,6.0,0.7727272727272727,32.19613754030803,49.262703714445706,9.61553133514987,48.833333333333336,21.072981778303223,0.877,4.0,0.875,FL,Lavalas Family
HN,HND,Honduras,Central America,0,0,0,2015,2.7414525036524307,22.0,0.0454545454545454,4.057666666666666,23.0,0.0434782608695652,73.1111111111111,65.56666666666666,77.69999999999999,68.9,81.39999999999999,75.1,70.0,1.4252383406381954,22.0,0.0454545454545454,25.679970101589102,49.15005646329907,7.599999999999994,21.53333333333333,24.436490609724014,0.0555,24.0,0.0416666666666666,PNH,National Party of Honduras
JM,JAM,Jamaica,Caribbean,0,0,1,2015,7.906404326872112,18.0,0.2272727272727272,8.421526666666667,19.0,0.217391304347826,27.73888888888889,13.733333333333334,40.1,15.900000000000006,18.2,18.5,60.0,7.391281987077556,17.0,0.2727272727272727,24.345461090505783,29.29064367072263,17.04861512836778,26.2,24.84258556293274,0.3036,18.0,0.2916666666666667,PNP,People's National Party
MX,MEX,Mexico,Central America,0,0,0,2015,3.735155496237833,21.0,0.0909090909090909,4.917033333333333,21.0,0.1304347826086956,54.03333333333333,44.0,66.80000000000001,48.6,67.60000000000001,47.2,50.0,2.5532776591423327,21.0,0.0909090909090909,28.057996254311348,40.482768489044986,16.404393732970043,37.46666666666667,17.87815612856369,0.091,23.0,0.0833333333333333,PRI,Institutional Revolutionary Party
NI,NIC,Nicaragua,Central America,0,0,0,2015,40.17664678923388,5.0,0.8181818181818182,61.62185555555556,3.0,0.9130434782608696,89.82777777777778,93.96666666666664,79.4,94.8,86.8,94.0,90.0,18.7314380229122,8.0,0.6818181818181818,27.30530324039679,47.19452836198906,17.4625,27.4,17.164184599598087,0.6859999999999999,11.0,0.5833333333333334,FSLN,Sandinista National Liberation Front
PA,PAN,Panama,Central America,0,0,0,2015,17.074485922356708,11.0,0.5454545454545454,23.705725,9.0,0.6521739130434783,48.59722222222222,38.93333333333333,56.65,28.700000000000003,48.3,49.0,70.0,10.443246844713412,16.0,0.3181818181818182,21.408870120363694,38.92556564369167,12.518017711171666,17.866666666666664,16.325230459924796,0.4878,15.0,0.4166666666666667,PPA,Panamenista Party / Authentic Panameñista Party
PY,PRY,Paraguay,South America,0,1,0,2015,8.33546638898669,17.0,0.2727272727272727,11.79059777777778,14.0,0.4347826086956521,63.32222222222223,46.333333333333336,79.9,39.3,83.8,60.6,70.0,4.8803350001956,19.0,0.1818181818181818,26.21017722983673,48.31688194118533,13.373799182025962,20.566666666666663,22.58336112946896,0.1862,21.0,0.1666666666666666,ANR-PC,National Republican Association - Colorado Party
PE,PER,Peru,South America,0,0,0,2015,20.502637120554763,10.0,0.5909090909090909,26.24166666666667,8.0,0.6956521739130435,32.63888888888889,19.73333333333333,46.3,12.400000000000006,30.6,26.8,60.0,14.763607574442856,12.0,0.5,18.362695988113003,34.86413349713831,6.501404847439574,18.7,13.385245607874133,0.804,6.0,0.7916666666666666,PNP,Peruvian Nationalist Party
SR,SUR,Suriname,South America,0,0,1,2015,,,,,,,31.061111111111117,18.96666666666667,42.9,16.200000000000003,21.8,21.5,65.0,,,,36.46550294080723,50.71309148202914,30.83858540968128,30.933333333333334,33.37700153818515,,,,,
TT,TTO,Trinidad y Tobago,Caribbean,0,0,1,2015,11.82763279031991,14.0,0.4090909090909091,11.219816666666668,16.0,0.3478260869565217,26.84166666666667,15.400000000000006,41.35,16.60000000000001,20.7,17.0,50.0,12.435448913973154,13.0,0.4545454545454545,29.74987778462477,36.07073963394186,36.93426430517711,25.23333333333333,20.761173866046768,0.418,17.0,0.3333333333333333,UNC,United National Congress
UY,URY,Uruguay,South America,0,0,0,2015,10.9623775418427,15.0,0.3636363636363636,6.206857777777777,20.0,0.1739130434782608,12.636111111111113,7.266666666666666,16.75,10.700000000000005,6.5,4.6,30.0,15.71789730590762,10.0,0.5909090909090909,31.998976599974803,36.38598919015293,39.04052373842752,32.800000000000004,19.76939347131876,0.4911999999999999,14.0,0.4583333333333333,FA/EP,Broad Front / Progressive Encounter
VE,VEN,Venezuela,South America,0,0,0,2015,77.04172810958303,1.0,1.0,90.91467777777778,1.0,1.0,92.20555555555556,92.93333333333334,88.4,83.4,96.8,96.7,95.0,63.16877844138829,1.0,1.0,64.06569821641814,71.67423588043488,52.093290190735694,79.06666666666666,53.42860012783531,0.986,1.0,1.0,PSUV,United Socialist Party of Venezuela
AR,ARG,Argentina,South America,0,0,0,2016,5.780851794571608,19.0,0.1428571428571428,5.863662499999999,19.0,0.1818181818181818,40.025,23.000000000000004,51.45,15.700000000000005,36.9,28.1,85.0,5.698041089143216,16.0,0.2857142857142857,38.89447842418578,45.281100572819135,33.37724795640327,42.0,34.91956516752072,0.1465,20.0,0.1739130434782608,PRO,Republican Proposal
BB,BRB,Barbados,Caribbean,0,0,1,2016,21.58385186761746,7.0,0.7142857142857143,14.1057,9.0,0.6363636363636364,18.65833333333333,14.299999999999995,21.65,24.200000000000003,17.299999999999997,14.499999999999998,20.0,29.06200373523492,4.0,0.8571428571428571,38.44180388258587,34.28936379875144,32.333617166212534,53.06666666666666,34.077567898712864,0.756,6.0,0.782608695652174,DLP,Democratic Labour Party
BO,BOL,Bolivia,South America,0,1,0,2016,45.4986939718452,3.0,0.9047619047619048,58.90645222222222,4.0,0.8636363636363636,67.03055555555555,58.833333333333336,66.65,57.2,68.30000000000001,61.2,90.0,32.09093572146818,3.0,0.9047619047619048,36.51676800349132,59.29614529732981,27.317438692098097,31.666666666666668,27.786821357870718,0.8788,3.0,0.9130434782608696,MAS,Movement for Socialism
BR,BRA,Brazil,South America,0,0,0,2016,27.82289693466712,5.0,0.8095238095238095,29.66421527777777,6.0,0.7727272727272727,40.49722222222222,19.633333333333336,59.65,18.200000000000003,62.3,28.2,55.0,25.98157859155647,5.0,0.8095238095238095,35.46973186560611,51.27115433536159,32.259638964577654,28.6,29.748134162485208,0.7324999999999999,7.0,0.7391304347826086,PT,Workers' Party
CL,CHL,Chile,South America,0,0,0,2016,7.440019820070617,16.0,0.2857142857142857,4.406700000000002,21.0,0.0909090909090909,8.822222222222225,3.333333333333338,18.5,2.200000000000003,10.0,3.9,15.0,10.473339640141234,13.0,0.4285714285714285,20.96764692720968,35.86523265828294,18.764066757493183,15.699999999999998,13.541288293062593,0.4995,11.0,0.5652173913043478,PS,Socialist Party of Chile
CO,COL,Colombia,South America,0,0,0,2016,13.297983312897156,10.0,0.5714285714285714,13.834147222222224,10.0,0.5909090909090909,31.405555555555555,18.73333333333333,46.7,18.0,30.4,24.6,50.0,12.761819403572089,11.0,0.5238095238095238,28.97121317496501,37.068337622192274,20.3642029972752,33.46666666666667,24.98564541372589,0.4405,13.0,0.4782608695652174,Partido-U,Social Party of National Unity
CR,CRI,Costa Rica,Central America,0,0,0,2016,13.094629188436269,11.0,0.5238095238095238,11.5672,11.0,0.5454545454545454,19.025,4.700000000000007,31.35,4.900000000000006,16.7,6.5,50.0,14.622058376872538,10.0,0.5714285714285714,24.04943811985615,36.064517217888266,18.242677111716617,24.133333333333336,17.757224816486378,0.608,10.0,0.6086956521739131,PAC,Citizens' Action Party
NA,CUB,Cuba,Caribbean,0,0,1,2016,,,,,,,,88.66666666666667,,92.8,51.6,82.89999999999999,,,,,,,,,,0.791,5.0,0.8260869565217391,PCC,Communist Party of Cuba
DO,DOM,Dominican Republic,Caribbean,0,0,1,2016,6.674184960327867,18.0,0.1904761904761904,9.771436111111113,13.0,0.4545454545454545,73.46944444444443,69.46666666666667,68.55,86.3,69.1,72.39999999999999,75.0,3.576933809544624,19.0,0.1428571428571428,26.89423916950845,48.353855539663336,9.563113079019082,28.96666666666667,20.69332139268473,0.133,21.0,0.1304347826086956,PLD,Dominican Liberation Party
EC,ECU,Ecuador,South America,0,0,0,2016,51.69587018464975,2.0,0.9523809523809524,68.63534027777779,2.0,0.9545454545454546,75.86111111111111,77.76666666666667,66.30000000000001,83.8,65.60000000000001,76.7,85.0,34.75640009152172,2.0,0.9523809523809524,38.41547398897123,53.16765092429484,22.268596730245235,47.3,30.92564830134484,0.90475,2.0,0.9565217391304348,PAIS,PAIS Alliance
SV,SLV,El Salvador,Central America,0,0,0,2016,24.49077331239516,6.0,0.7619047619047619,31.344,5.0,0.8181818181818182,43.53333333333333,38.3,48.5,34.7,36.0,38.7,65.0,17.63754662479031,7.0,0.7142857142857143,24.496592534430988,50.3335554349997,11.645878746594,18.866666666666664,17.14026928946359,0.72,8.0,0.6956521739130435,FMLN,Farabundo Martí National Liberation Front
GT,GTM,Guatemala,Central America,0,0,0,2016,6.911651330443663,17.0,0.238095238095238,9.624855555555555,14.0,0.4090909090909091,54.07222222222222,32.333333333333336,72.1,19.099999999999994,76.2,44.7,80.0,4.198447105331771,18.0,0.1904761904761904,23.586781490627928,48.08267804563274,8.301260217983653,24.03333333333333,13.929854365561994,0.178,18.0,0.2608695652173913,FCN,National Convergence Front
GY,GUY,Guyana,South America,0,0,1,2016,,,,9.541111111111112,15.0,0.3636363636363636,47.70555555555556,39.73333333333333,50.4,58.6,30.8,36.7,70.0,,,,,39.61856023671112,,47.53333333333333,31.61833931819209,0.2,17.0,0.3043478260869565,PNC,People's National Congress - Reform
HT,HTI,Haiti,Haiti,1,0,1,2016,,,,,,,67.8138888888889,61.73333333333334,78.75,19.8,76.5,80.10000000000001,90.0,,,,32.73741032985879,48.08406788933481,9.61553133514987,48.0,25.250042094950476,,,,,
HN,HND,Honduras,Central America,0,0,0,2016,2.693953728008162,21.0,0.0476190476190476,3.965722222222222,22.0,0.0454545454545454,71.77777777777777,61.76666666666667,76.19999999999999,68.9,81.39999999999999,72.39999999999999,70.0,1.4221852337941017,21.0,0.0476190476190476,25.740909208943016,48.72962686880595,7.599999999999994,21.73333333333333,24.900676633632777,0.05525,23.0,0.0434782608695652,PNH,National Party of Honduras
JM,JAM,Jamaica,Caribbean,0,0,1,2016,7.634270311042748,15.0,0.3333333333333333,8.062555555555555,17.0,0.2727272727272727,27.05555555555556,13.533333333333337,39.1,15.900000000000006,16.2,17.599999999999998,60.0,7.20598506652994,15.0,0.3333333333333333,24.18115794137564,30.71756296832638,17.04861512836778,24.166666666666668,24.791787002141724,0.298,16.0,0.3478260869565217,JLP,Jamaica Labour Party
MX,MEX,Mexico,Central America,0,0,0,2016,4.417207597152563,20.0,0.0952380952380952,5.712592592592588,20.0,0.1363636363636363,53.55555555555555,43.73333333333333,66.30000000000001,47.8,67.60000000000001,45.9,50.0,3.1218226017125392,20.0,0.0952380952380952,29.267086891055072,40.84499644919409,16.145538147138964,37.53333333333333,22.544479634553905,0.1066666666666666,22.0,0.0869565217391304,PRI,Institutional Revolutionary Party
NI,NIC,Nicaragua,Central America,0,0,0,2016,40.32343476313977,4.0,0.8571428571428571,62.090383333333335,3.0,0.9090909090909092,90.11666666666667,94.3,79.4,95.9,86.8,94.3,90.0,18.55648619294621,6.0,0.7619047619047619,26.93249084607578,46.43616285609619,17.4625,27.0,16.831300528206924,0.689,9.0,0.6521739130434783,FSLN,Sandinista National Liberation Front
PA,PAN,Panama,Central America,0,0,0,2016,15.077600099158833,9.0,0.6190476190476191,20.999488888888887,8.0,0.6818181818181818,48.43055555555555,38.93333333333333,55.65,28.700000000000003,48.3,49.0,70.0,9.155711309428778,14.0,0.3809523809523809,21.11557036307375,38.45380667919311,12.2182901907357,17.133333333333336,16.65685124903286,0.4336,14.0,0.4347826086956521,PPA,Panamenista Party / Authentic Panameñista Party
PY,PRY,Paraguay,South America,0,1,0,2016,7.7334131273187,14.0,0.3809523809523809,10.85184,12.0,0.5,62.8,46.0,79.9,35.7,83.8,61.4,70.0,4.6149862546374,17.0,0.238095238095238,26.70709638100347,46.32535288900971,14.164509536784742,21.066666666666663,25.271856431552763,0.1728,19.0,0.217391304347826,ANR-PC,National Republican Association - Colorado Party
PE,PER,Peru,South America,0,0,0,2016,20.220667597341475,8.0,0.6666666666666666,25.6208,7.0,0.7272727272727273,31.866666666666664,18.5,46.3,8.700000000000003,30.6,27.1,60.0,14.820535194682948,9.0,0.6190476190476191,18.433501485924065,34.82864802530546,6.843596730245231,18.766666666666666,13.295094521478902,0.804,4.0,0.8695652173913043,PNP,Peruvian Nationalist Party
SR,SUR,Suriname,South America,0,0,1,2016,,,,,,,32.80555555555556,21.03333333333333,42.2,18.8,20.4,24.4,70.0,,,,35.114692247306394,47.95004528976947,30.83858540968128,30.433333333333334,31.23680495644149,,,,,
TT,TTO,Trinidad y Tobago,Caribbean,0,0,1,2016,10.13746662917355,13.0,0.4285714285714285,8.843955555555556,16.0,0.3181818181818182,22.561111111111117,13.866666666666667,34.5,16.60000000000001,7.000000000000001,13.4,50.0,11.430977702791544,12.0,0.4761904761904761,29.16065740508047,33.794733016756766,35.06777929155314,27.166666666666668,20.61345064534532,0.392,15.0,0.391304347826087,PNM,People-s National Movement
UY,URY,Uruguay,South America,0,0,0,2016,10.717649509551944,12.0,0.4761904761904761,6.158840555555556,18.0,0.2272727272727272,12.636111111111113,7.266666666666666,16.75,10.700000000000005,6.5,4.6,30.0,15.276458463548334,8.0,0.6666666666666666,31.342754336373275,32.1923389939721,39.872649863760216,32.9,20.40602848776078,0.4874,12.0,0.5217391304347826,FA/EP,Broad Front / Progressive Encounter
VE,VEN,Venezuela,South America,0,0,0,2016,75.65351386487369,1.0,1.0,86.9679388888889,1.0,1.0,88.20277777777778,86.76666666666667,89.15,64.4,97.3,96.6,95.0,64.33908884085848,1.0,1.0,65.25262559924795,70.09458625137091,52.093290190735694,85.39999999999999,53.4226259548852,0.986,1.0,1.0,PSUV,United Socialist Party of Venezuela
AR,ARG,Argentina,South America,0,0,0,2017,5.311208561794528,18.0,0.1904761904761904,5.462875,20.0,0.1363636363636363,37.675,24.5,49.35,17.900000000000006,36.9,29.8,67.6,5.159542123589056,15.0,0.3333333333333333,35.583049128200386,44.46317757822265,31.810490463215253,33.03333333333333,33.02519513803031,0.145,19.0,0.217391304347826,PRO,Republican Proposal
BB,BRB,Barbados,Caribbean,0,0,1,2017,24.661347200399423,5.0,0.8095238095238095,19.8198,6.0,0.7727272727272727,26.21666666666667,14.199999999999998,41.5,25.8,17.299999999999997,14.000000000000002,44.5,29.50289440079885,4.0,0.8571428571428571,39.02499259364928,37.44581094816394,31.50861716621253,52.1,35.04554226022066,0.756,5.0,0.8260869565217391,DLP,Democratic Labour Party
BO,BOL,Bolivia,South America,0,1,0,2017,44.5086485466681,2.0,0.9523809523809524,57.332613333333335,3.0,0.9090909090909092,65.73333333333333,60.6,67.5,60.9,67.60000000000001,63.5,74.3,31.684683760002866,3.0,0.9047619047619048,36.32731456088381,58.93219899351852,27.317438692098097,31.2,27.859620557918625,0.8722,3.0,0.9130434782608696,MAS,Movement for Socialism
BR,BRA,Brazil,South America,0,0,0,2017,8.28147081291084,12.0,0.4761904761904761,8.836307638888888,14.0,0.4090909090909091,40.11944444444444,19.96666666666667,64.35,20.599999999999994,62.1,28.7,45.0,7.726633986932791,13.0,0.4285714285714285,35.08119857858248,50.90876844010565,33.03620572207083,27.666666666666668,28.713153485486764,0.22025,15.0,0.391304347826087,PMDB,Partido do Movimento Democrático Brasileiro
CL,CHL,Chile,South America,0,0,0,2017,7.988918040438451,13.0,0.4285714285714285,5.860458333333335,19.0,0.1818181818181818,11.79166666666667,3.3000000000000065,19.75,2.1000000000000085,10.0,3.8,31.8,10.11737774754357,11.0,0.5238095238095238,20.35689687634521,36.47382331571725,15.507935967302451,15.933333333333332,13.5124948890278,0.497,9.0,0.6521739130434783,PS,Socialist Party of Chile
CO,COL,Colombia,South America,0,0,0,2017,13.63146767187541,7.0,0.7142857142857143,13.72313888888889,8.0,0.6818181818181818,30.111111111111114,19.066666666666663,47.3,18.8,34.2,25.1,36.2,13.539796454861929,9.0,0.6190476190476191,29.708823817579653,38.855371251432594,20.26362397820164,34.333333333333336,25.382966707351045,0.45575,11.0,0.5652173913043478,Partido-U,Social Party of National Unity
CR,CRI,Costa Rica,Central America,0,0,0,2017,13.213735633670998,8.0,0.6666666666666666,11.756355555555556,9.0,0.6363636363636364,19.336111111111112,4.466666666666673,32.45,3.9000000000000057,20.3,6.5,48.4,14.67111571178644,8.0,0.6666666666666666,24.13012452596454,34.88253951024404,22.523671662125334,23.066666666666663,16.047620264822115,0.608,8.0,0.6956521739130435,PAC,Citizens' Action Party
NA,CUB,Cuba,Caribbean,0,0,1,2017,,,,,,,,89.39999999999999,,92.8,64.1,84.8,,,,,,,,,,0.791,4.0,0.8695652173913043,PCC,Communist Party of Cuba
DO,DOM,Dominican Republic,Caribbean,0,0,1,2017,6.506958423867845,17.0,0.238095238095238,9.359505555555556,12.0,0.5,70.37222222222222,71.53333333333333,71.1,89.1,73.1,73.5,43.9,3.6544112921801335,18.0,0.1904761904761904,27.476776632933333,49.56309369481222,11.840497275204363,27.766666666666666,20.736848895050088,0.133,20.0,0.1739130434782608,PLD,Dominican Liberation Party
EC,ECU,Ecuador,South America,0,0,0,2017,41.274666870416354,3.0,0.9047619047619048,48.13195000000001,4.0,0.8636363636363636,54.32500000000001,59.20000000000001,53.95,47.2,41.8,62.5,61.3,34.41738374083269,2.0,0.9523809523809524,38.8458055765606,54.10932395496754,22.281096730245235,47.43333333333334,31.559468287696284,0.886,2.0,0.9565217391304348,PAIS,PAIS Alliance
SV,SLV,El Salvador,Central America,0,0,0,2017,24.53065952298025,6.0,0.7619047619047619,31.812,5.0,0.8181818181818182,44.18333333333333,39.49999999999999,55.2,33.39999999999999,42.1,40.2,54.7,17.249319045960508,6.0,0.7619047619047619,23.95738756383404,50.474465903112986,8.52874659400544,20.266666666666666,16.559671091551067,0.72,6.0,0.782608695652174,FMLN,Farabundo Martí National Liberation Front
GT,GTM,Guatemala,Central America,0,0,0,2017,6.718461165387824,16.0,0.2857142857142857,9.114588888888887,13.0,0.4545454545454545,51.20555555555556,32.033333333333324,75.80000000000001,20.8,79.10000000000001,44.5,55.0,4.322333441886759,16.0,0.2857142857142857,24.282772145431228,50.07804175310636,9.05057901907356,23.53333333333333,14.469134476211664,0.178,17.0,0.3043478260869565,FCN,National Convergence Front
GY,GUY,Guyana,South America,0,0,1,2017,,,,9.46111111111111,11.0,0.5454545454545454,47.30555555555555,40.63333333333333,49.6,59.5,33.1,38.7,62.3,,,,,42.48903634407721,,46.73333333333333,32.12081711839901,0.2,16.0,0.3478260869565217,PNC,People's National Congress - Reform
HT,HTI,Haiti,Haiti,1,0,1,2017,,,,,,,66.97222222222223,60.63333333333333,78.7,19.8,76.5,78.8,87.4,,,,33.467198089110404,47.55209748379534,11.328031335149872,48.73333333333333,26.25533020416307,,,,,
HN,HND,Honduras,Central America,0,0,0,2017,2.606827043889352,20.0,0.0952380952380952,3.824944444444444,21.0,0.0909090909090909,69.54444444444444,62.866666666666674,74.6,68.9,81.39999999999999,74.5,55.0,1.388709643334259,20.0,0.0952380952380952,25.24926624244107,47.72137804152421,7.599999999999994,20.9,24.77568692824008,0.055,23.0,0.0434782608695652,PNH,National Party of Honduras
JM,JAM,Jamaica,Caribbean,0,0,1,2017,7.153330838603518,14.0,0.3809523809523809,6.981477777777778,16.0,0.3181818181818182,23.42777777777778,12.266666666666673,39.0,15.900000000000006,16.2,15.2,42.0,7.325183899429256,14.0,0.3809523809523809,24.58115402493039,31.560883056982345,17.04861512836778,23.5,26.21511791437144,0.298,14.0,0.4347826086956521,JLP,Jamaica Labour Party
MX,MEX,Mexico,Central America,0,0,0,2017,4.846616939662592,19.0,0.1428571428571428,6.148609259259257,18.0,0.2272727272727272,50.26111111111111,41.36666666666667,67.80000000000001,40.900000000000006,65.60000000000001,44.0,41.9,3.544624620065927,19.0,0.1428571428571428,28.975133134053905,40.96532749179581,17.576158038147135,37.06666666666667,20.29238033960602,0.1223333333333333,21.0,0.1304347826086956,PRI,Institutional Revolutionary Party
NI,NIC,Nicaragua,Central America,0,0,0,2017,39.73821895878291,4.0,0.8571428571428571,59.88175555555555,2.0,0.9545454545454546,86.91111111111111,95.16666666666669,79.69999999999999,95.9,86.8,95.0,68.9,19.594682362010268,5.0,0.8095238095238095,28.43930676634292,48.16601212729327,19.950000000000003,26.266666666666666,19.37454827141173,0.689,7.0,0.7391304347826086,FSLN,Sandinista National Liberation Front
PA,PAN,Panama,Central America,0,0,0,2017,12.023759122741389,9.0,0.6190476190476191,15.652357777777777,7.0,0.7272727272727273,41.25555555555555,35.53333333333334,53.7,26.3,48.3,44.8,38.9,8.395160467704999,12.0,0.4761904761904761,22.127465650250397,39.18975154564658,15.100272479564037,17.2,17.019838575790956,0.3794,13.0,0.4782608695652174,PPA,Panamenista Party / Authentic Panameñista Party
PY,PRY,Paraguay,South America,0,1,0,2017,6.837581995061609,15.0,0.3333333333333333,9.496254999999998,10.0,0.5909090909090909,59.575,45.4,74.45,34.3,81.5,60.0,61.8,4.178908990123221,17.0,0.238095238095238,26.21649303715948,46.01617625836739,13.45606267029973,20.566666666666663,24.82706655330413,0.1594,18.0,0.2608695652173913,ANR-PC,National Republican Association - Colorado Party
PE,PER,Peru,South America,0,0,0,2017,1.68296028566268,21.0,0.0476190476190476,2.002083333333333,22.0,0.0454545454545454,26.694444444444446,17.66666666666667,43.900000000000006,5.400000000000006,26.6,24.9,41.7,1.3638372379920267,21.0,0.0476190476190476,18.18449650656036,34.34338926558873,6.7073569482288775,18.9,12.78723981242382,0.075,22.0,0.0869565217391304,PPK,Peruvians for Change
SR,SUR,Suriname,South America,0,0,1,2017,,,,,,,30.78611111111111,20.76666666666667,45.35,17.200000000000003,22.4,24.1,54.9,,,,34.81163397941394,45.53781221819964,30.83858540968128,31.633333333333336,31.23680495644149,,,,,
