YEAR,ISO3,v2paid,v2paenname,v2pashname,VPARTY
2019.0,PER,575.0,Union for Peru,UPP,0.625
2019.0,PER,788.0,Center Front,FDC,0.224
2019.0,PER,1780.0,Christian People's Party,PPC,0.091
2019.0,PER,2554.0,National Unity,UN,0.202
2019.0,PER,4214.0,Popular Force 2011,FP,0.592
2019.0,PER,4215.0,Independent Moralizing Front,FIM,0.294
2019.0,PER,4218.0,Alliance for Progress,APEP,0.298
2019.0,PER,4219.0,Change 90,NM,0.532
2019.0,PER,4223.0,We are Peru,SP,0.378
2019.0,PER,4860.0,United Left,IU,0.843
2019.0,PER,4861.0,Peru Posible,PP,0.578
2019.0,PER,4879.0,National Renewal,NR,0.256
2019.0,PER,5130.0,Peru 2000,P,0.431
2019.0,PER,6646.0,"Broad Front for Justice, Life and Liberty",Frente Amplio,0.924
2019.0,PER,6647.0,Peruvians for Change,PPK,0.075
2019.0,PER,8066.0,Socialist Left,IS,0.809
2019.0,PER,93578.0,alliance: Democratic Front,Democratic F...,0.115
2019.0,PER,93579.0,alliance: Alianza Electoral Perú Posible,Alianza Elec...,0.228
2019.0,PER,93580.0,alliance: Alianza Por El Gran Cambio,Alianza Por ...,0.175
2019.0,PER,93581.0,alliance: Popular Alliance,Popular Alli...,0.315
1991.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.341
1991.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.58
1991.0,PRY,8064.0,Constitution for All,CPT,0.601
1992.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.29200000000000004
1992.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.598
1992.0,PRY,8064.0,Constitution for All,CPT,0.601
1993.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.243
1993.0,PRY,571.0,National Encounter Party,PEN,0.442
1993.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.616
1993.0,PRY,8064.0,Constitution for All,CPT,0.601
1994.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.2706
1994.0,PRY,571.0,National Encounter Party,PEN,0.442
1994.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.6108
1994.0,PRY,8064.0,Constitution for All,CPT,0.601
1995.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.2982
1995.0,PRY,571.0,National Encounter Party,PEN,0.442
1995.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.6056
1995.0,PRY,8064.0,Constitution for All,CPT,0.601
1996.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.3258
1996.0,PRY,571.0,National Encounter Party,PEN,0.442
1996.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.6003999999999999
1996.0,PRY,8064.0,Constitution for All,CPT,0.601
1997.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.3534
1997.0,PRY,571.0,National Encounter Party,PEN,0.442
1997.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5952
1997.0,PRY,8064.0,Constitution for All,CPT,0.601
1998.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.381
1998.0,PRY,571.0,National Encounter Party,PEN,0.442
1998.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.59
1998.0,PRY,8064.0,Constitution for All,CPT,0.601
1999.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.4154
1999.0,PRY,571.0,National Encounter Party,PEN,0.442
1999.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5756
1999.0,PRY,8064.0,Constitution for All,CPT,0.601
2000.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.44980000000000003
2000.0,PRY,571.0,National Encounter Party,PEN,0.442
2000.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5612
2000.0,PRY,8064.0,Constitution for All,CPT,0.601
2001.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.4842
2001.0,PRY,571.0,National Encounter Party,PEN,0.442
2001.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5468
2001.0,PRY,8064.0,Constitution for All,CPT,0.601
2002.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.5186000000000001
2002.0,PRY,571.0,National Encounter Party,PEN,0.442
2002.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5324
2002.0,PRY,8064.0,Constitution for All,CPT,0.601
2003.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.218
2003.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.553
2003.0,PRY,571.0,National Encounter Party,PEN,0.442
2003.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.518
2003.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.607
2003.0,PRY,8064.0,Constitution for All,CPT,0.601
2004.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.218
2004.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.5238
2004.0,PRY,571.0,National Encounter Party,PEN,0.442
2004.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5218
2004.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.6042
2004.0,PRY,8064.0,Constitution for All,CPT,0.601
2005.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.218
2005.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.49460000000000004
2005.0,PRY,571.0,National Encounter Party,PEN,0.442
2005.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5256000000000001
2005.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.6013999999999999
2005.0,PRY,8064.0,Constitution for All,CPT,0.601
2006.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.218
2006.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.46540000000000004
2006.0,PRY,571.0,National Encounter Party,PEN,0.442
2006.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5294
2006.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.5986
2006.0,PRY,8064.0,Constitution for All,CPT,0.601
2007.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.218
2007.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.4362
2007.0,PRY,571.0,National Encounter Party,PEN,0.442
2007.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5332
2007.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.5958
2007.0,PRY,8064.0,Constitution for All,CPT,0.601
2008.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.218
2008.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.407
2008.0,PRY,571.0,National Encounter Party,PEN,0.442
2008.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.537
2008.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.593
2008.0,PRY,8064.0,Constitution for All,CPT,0.601
2009.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.2182
2009.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.36819999999999997
2009.0,PRY,571.0,National Encounter Party,PEN,0.442
2009.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5372
2009.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.5956
2009.0,PRY,8064.0,Constitution for All,CPT,0.601
2010.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.2184
2010.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.32939999999999997
2010.0,PRY,571.0,National Encounter Party,PEN,0.442
2010.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5374
2010.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.5982
2010.0,PRY,8064.0,Constitution for All,CPT,0.601
2011.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.2186
2011.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.29059999999999997
2011.0,PRY,571.0,National Encounter Party,PEN,0.442
2011.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5376000000000001
2011.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.6008
2011.0,PRY,8064.0,Constitution for All,CPT,0.601
2012.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.2188
2012.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.2518
2012.0,PRY,571.0,National Encounter Party,PEN,0.442
2012.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5378000000000001
2012.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.6033999999999999
2012.0,PRY,8064.0,Constitution for All,CPT,0.601
2013.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.219
2013.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.213
2013.0,PRY,571.0,National Encounter Party,PEN,0.442
2013.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.538
2013.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.606
2013.0,PRY,7638.0,Guasú Front,GF,0.907
2013.0,PRY,8064.0,Constitution for All,CPT,0.601
2014.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.2192
2014.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.1996
2014.0,PRY,571.0,National Encounter Party,PEN,0.442
2014.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5462
2014.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.606
2014.0,PRY,7638.0,Guasú Front,GF,0.907
2014.0,PRY,8064.0,Constitution for All,CPT,0.601
2015.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.2194
2015.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.1862
2015.0,PRY,571.0,National Encounter Party,PEN,0.442
2015.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5544
2015.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.606
2015.0,PRY,7638.0,Guasú Front,GF,0.907
2015.0,PRY,8064.0,Constitution for All,CPT,0.601
2016.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.2196
2016.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.1728
2016.0,PRY,571.0,National Encounter Party,PEN,0.442
2016.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5626
2016.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.606
2016.0,PRY,7638.0,Guasú Front,GF,0.907
2016.0,PRY,8064.0,Constitution for All,CPT,0.601
2017.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.2198
2017.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.1594
2017.0,PRY,571.0,National Encounter Party,PEN,0.442
2017.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.5708
2017.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.606
2017.0,PRY,7638.0,Guasú Front,GF,0.907
2017.0,PRY,8064.0,Constitution for All,CPT,0.601
2018.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.22
2018.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.146
2018.0,PRY,571.0,National Encounter Party,PEN,0.442
2018.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.579
2018.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.606
2018.0,PRY,7638.0,Guasú Front,GF,0.907
2018.0,PRY,8064.0,Constitution for All,CPT,0.601
2018.0,PRY,8065.0,Great Renewed National Alliance,GANAR,0.662
2019.0,PRY,220.0,Beloved Fatherland Party,PPQ,0.22
2019.0,PRY,384.0,National Republican Association ? Colorado Party,ANR-PC,0.146
2019.0,PRY,571.0,National Encounter Party,PEN,0.442
2019.0,PRY,1245.0,Authentic Radical Liberal Party,PLRA,0.579
2019.0,PRY,1339.0,National Union of Ethical Citizens,UNACE,0.606
2019.0,PRY,7638.0,Guasú Front,GF,0.907
2019.0,PRY,8064.0,Constitution for All,CPT,0.601
2019.0,PRY,8065.0,Great Renewed National Alliance,GANAR,0.662
1991.0,SLV,11.0,Christian Democratic Party,PDC,0.195
1991.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
1991.0,SLV,1456.0,Democratic Change,CD,0.583
1991.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.147
1992.0,SLV,11.0,Christian Democratic Party,PDC,0.19433333333333333
1992.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
1992.0,SLV,1456.0,Democratic Change,CD,0.583
1992.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.147
1993.0,SLV,11.0,Christian Democratic Party,PDC,0.19366666666666668
1993.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
1993.0,SLV,1456.0,Democratic Change,CD,0.583
1993.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.147
1994.0,SLV,11.0,Christian Democratic Party,PDC,0.193
1994.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
1994.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
1994.0,SLV,1456.0,Democratic Change,CD,0.583
1994.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.147
1995.0,SLV,11.0,Christian Democratic Party,PDC,0.15666666666666668
1995.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
1995.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
1995.0,SLV,1456.0,Democratic Change,CD,0.583
1995.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.12166666666666666
1996.0,SLV,11.0,Christian Democratic Party,PDC,0.12033333333333333
1996.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
1996.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
1996.0,SLV,1456.0,Democratic Change,CD,0.583
1996.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.09633333333333333
1997.0,SLV,11.0,Christian Democratic Party,PDC,0.084
1997.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
1997.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
1997.0,SLV,1456.0,Democratic Change,CD,0.583
1997.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.071
1998.0,SLV,11.0,Christian Democratic Party,PDC,0.084
1998.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
1998.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
1998.0,SLV,1456.0,Democratic Change,CD,0.583
1998.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.075
1999.0,SLV,11.0,Christian Democratic Party,PDC,0.084
1999.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
1999.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
1999.0,SLV,1456.0,Democratic Change,CD,0.583
1999.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.079
2000.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2000.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
2000.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
2000.0,SLV,1456.0,Democratic Change,CD,0.583
2000.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.083
2000.0,SLV,4226.0,United Democratic Center,CDU,0.466
2001.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2001.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
2001.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
2001.0,SLV,1456.0,Democratic Change,CD,0.583
2001.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.083
2001.0,SLV,4226.0,United Democratic Center,CDU,0.466
2002.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2002.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
2002.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
2002.0,SLV,1456.0,Democratic Change,CD,0.583
2002.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.083
2002.0,SLV,4226.0,United Democratic Center,CDU,0.466
2003.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2003.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
2003.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
2003.0,SLV,1456.0,Democratic Change,CD,0.583
2003.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.083
2003.0,SLV,4226.0,United Democratic Center,CDU,0.466
2004.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2004.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
2004.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
2004.0,SLV,1456.0,Democratic Change,CD,0.583
2004.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.08333333333333334
2004.0,SLV,4226.0,United Democratic Center,CDU,0.466
2005.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2005.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
2005.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
2005.0,SLV,1456.0,Democratic Change,CD,0.583
2005.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.08366666666666667
2005.0,SLV,4226.0,United Democratic Center,CDU,0.466
2006.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2006.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.086
2006.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.958
2006.0,SLV,1456.0,Democratic Change,CD,0.583
2006.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2006.0,SLV,4226.0,United Democratic Center,CDU,0.466
2007.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2007.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.15566666666666668
2007.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.943
2007.0,SLV,1456.0,Democratic Change,CD,0.583
2007.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2007.0,SLV,4226.0,United Democratic Center,CDU,0.466
2008.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2008.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.22533333333333333
2008.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.928
2008.0,SLV,1456.0,Democratic Change,CD,0.583
2008.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2008.0,SLV,4226.0,United Democratic Center,CDU,0.466
2009.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2009.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.295
2009.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.913
2009.0,SLV,1456.0,Democratic Change,CD,0.583
2009.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2009.0,SLV,4226.0,United Democratic Center,CDU,0.466
2010.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2010.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.295
2010.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.863
2010.0,SLV,1456.0,Democratic Change,CD,0.583
2010.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2010.0,SLV,4226.0,United Democratic Center,CDU,0.466
2011.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2011.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.295
2011.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.8130000000000001
2011.0,SLV,1456.0,Democratic Change,CD,0.583
2011.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2011.0,SLV,4226.0,United Democratic Center,CDU,0.466
2012.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2012.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.295
2012.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.763
2012.0,SLV,1456.0,Democratic Change,CD,0.583
2012.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2012.0,SLV,4224.0,Grand Alliance for National Unity,GANA,0.304
2012.0,SLV,4226.0,United Democratic Center,CDU,0.466
2013.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2013.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.22599999999999998
2013.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.7486666666666667
2013.0,SLV,1456.0,Democratic Change,CD,0.583
2013.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2013.0,SLV,4224.0,Grand Alliance for National Unity,GANA,0.31966666666666665
2013.0,SLV,4226.0,United Democratic Center,CDU,0.466
2014.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2014.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.157
2014.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.7343333333333333
2014.0,SLV,1456.0,Democratic Change,CD,0.583
2014.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2014.0,SLV,4224.0,Grand Alliance for National Unity,GANA,0.3353333333333333
2014.0,SLV,4226.0,United Democratic Center,CDU,0.466
2015.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2015.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.088
2015.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.72
2015.0,SLV,1456.0,Democratic Change,CD,0.583
2015.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2015.0,SLV,4224.0,Grand Alliance for National Unity,GANA,0.351
2015.0,SLV,4226.0,United Democratic Center,CDU,0.466
2016.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2016.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.088
2016.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.72
2016.0,SLV,1456.0,Democratic Change,CD,0.583
2016.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2016.0,SLV,4224.0,Grand Alliance for National Unity,GANA,0.351
2016.0,SLV,4226.0,United Democratic Center,CDU,0.466
2017.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2017.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.088
2017.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.72
2017.0,SLV,1456.0,Democratic Change,CD,0.583
2017.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2017.0,SLV,4224.0,Grand Alliance for National Unity,GANA,0.351
2017.0,SLV,4226.0,United Democratic Center,CDU,0.466
2018.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2018.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.088
2018.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.72
2018.0,SLV,1456.0,Democratic Change,CD,0.583
2018.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2018.0,SLV,4224.0,Grand Alliance for National Unity,GANA,0.351
2018.0,SLV,4226.0,United Democratic Center,CDU,0.466
2019.0,SLV,11.0,Christian Democratic Party,PDC,0.084
2019.0,SLV,686.0,National Conciliation [Coalition] Party,PCN,0.088
2019.0,SLV,978.0,Farabundo Martí National Liberation Front,FMLN,0.72
2019.0,SLV,1456.0,Democratic Change,CD,0.583
2019.0,SLV,1709.0,Nationalist Republican Alliance,ARENA,0.084
2019.0,SLV,4224.0,Grand Alliance for National Unity,GANA,0.351
2019.0,SLV,4226.0,United Democratic Center,CDU,0.466
1991.0,TTO,4281.0,United National Congress,UNC,0.55
1991.0,TTO,4283.0,People?s National Movement,PNM,0.314
1991.0,TTO,4284.0,National Alliance for Reconstruction,NAR,0.496
1992.0,TTO,4281.0,United National Congress,UNC,0.535
1992.0,TTO,4283.0,People?s National Movement,PNM,0.314
1992.0,TTO,4284.0,National Alliance for Reconstruction,NAR,0.496
1993.0,TTO,4281.0,United National Congress,UNC,0.52
